file,noun,dialogue,summary
train.csv,그 회사,"#Person1#: 안녕, Ann. 아직 여기서 일하고 있어?
#Person2#: 어, 안녕, Jack. 응, 여전히 내가 할 수 있는 만큼 회사에서 아르바이트하고 있어. 근데 수업 때문에 너무 바빠서 일할 시간이 부족해.
#Person1#: 할 일 많아?
#Person2#: 음, 지금 당장은 그렇게 많지 않아.
#Person1#: 그 회사에서 계속 일할 거야?
#Person2#: 그랬으면 좋겠어. 일이 정말 좋거든. 다음 학기엔 시간이 더 있을 거야.
#Person1#: 좋네. 여기서 더 자주 볼 수 있으면 좋겠다.
#Person2#: 그래, 나도 그렇게 되길 바라. 그럼 안녕.","Ann은 수업 때문에 바빠서 일할 시간이 부족하지만, 일을 좋아해 계속 일할 계획이라고 Jack에게 말합니다."
train.csv,이 신발,"#Person1#: 안녕, Jackie. 뭐 하고 있어?
#Person2#: 별거 없어. 오늘 그냥 쉬고 있어. 왜? 무슨 일 있어?
#Person1#: 나 몰에 갈까 하는데 같이 갈래?
#Person2#: 세일하나?
#Person1#: 응. Bon이랑 Nordstrom에서 연례 세일 중이야. 그동안 벼르고 있던 옷 사기 딱 좋은 기회야.
#Person2#: 좋네! 어디서 만날까?
#Person1#: Nordstrom 앞에서 30분 뒤에 만나자.
#Person2#: 좋아. 거기서 보자.
#Person1#: 이 신발 어때?
#Person2#: 귀엽네. 근데 자주 신을 것 같아?
#Person1#: 아니, 별로.
#Person2#: 이 스웨터 너무 예쁘다. 이 브이넥 디자인이 너무 마음에 들어.
#Person1#: 비쌀 것 같아.
#Person2#: 세일해서 80달러야. 어때? 입어볼까?
#Person1#: 80달러면 괜찮은데? 한 번 입어봐.",#Person1#은 Nordstrom에서 연례 세일 중인 옷을 사러 가자고 Jackie에게 초대한다. Jackie가 마음에 드는 스웨터를 보고 #Person1#은 입어보라고 권한다.
train.csv,이 신발,"#Person1#: 이 신발을 사고 싶어요.
#Person2#: 아, 네. 확인해볼게요. 총 104달러 99센트입니다.
#Person1#: 가격표에는 99달러 99센트라고 적혀 있는데요.
#Person2#: 네, 고객님, 하지만 메릴랜드에서는 5퍼센트의 판매세가 붙습니다.
#Person1#: 아, 그렇죠. 제가 깜빡했네요.
#Person2#: 괜찮아요. 어떻게 결제하시겠어요?
#Person1#: 현금이 있는 것 같아요. 확인해볼게요. 아, 여기요.
#Person2#: 110달러네요, 거스름돈은 5달러 1센트입니다. 감사합니다.
#Person1#: 감사합니다.",#Person1#은 메릴랜드에서 5% 판매세를 포함하여 현금으로 신발을 구매하기로 했습니다.
train.csv,이 신발,"#Person1#: 봐봐! 나 이 신발 3주 전에 샀는데 벌써 구멍이 났어.
#Person2#: 나 같으면 가게에 가져다 줄 거야.
#Person1#: 나도 그랬지. 그런데 가게에서 안 바꿔준대.
#Person2#: 그게 말이 돼? 안 바꿔주면, 내가 뭘 할지 알아?","#Person1#가 3주 전에 구입한 신발에 문제가 생겼지만, 가게에서 교환을 거부했다."
train.csv,이 책들,"#Person1#: 저기, 온라인 카탈로그를 꽤 오래 사용하고 계신데, 뭐 도와드릴 거 없나요?
#Person2#: 음, 제가 1930년대와 1940년대 할리우드에 관한 논문을 써야 해서 정말 힘들어요. 책이 수백 권이나 되고 어디서부터 시작해야 할지 모르겠어요.
#Person1#: 주제가 꽤 넓어 보여요. 그 시대의 스튜디오 역사로 좁혀보는 건 어때요?
#Person2#: 그런 생각도 했었는데, '영화 스튜디오'라고 입력하니까 30권 넘게 나왔어요.
#Person1#: 더 구체적으로 하려면 원하는 연도를 지정해 보는 건 어떠세요? '1930년대', '1940년대', 아니면 '황금기'를 추가해 보세요.
#Person2#: '황금기'라는 게 좋은 생각이네요. 한번 입력해볼게요. 오, 이거 봐요, 이번엔 6권만 나왔네요. 훨씬 낫네요.
#Person1#: 그리고 또 한 가지 생각해볼 게 있어요. 잡지나 신문 기사를 찾아봤나요?
#Person2#: 아니요, 책만 찾고 있었어요.
#Person1#: 그러면, 잡지 기사들은 Reader's Guide to Periodical Literature에서 찾아볼 수 있어요.
#Person2#: 알겠어요. 일단 이 책들로 시작해보고 그다음에 잡지로 넘어갈게요.
#Person1#: 도움이 필요하면, 제가 참고 데스크에 있을게요.
#Person2#: 좋네요, 정말 감사합니다.",#Person2#는 30년대와 40년대 할리우드에 관한 책을 찾는 데 어려움을 겪고 있습니다. #Person1#은 주제를 특정 연도로 좁히라고 조언합니다. 또한 #Person1#은 #Person2#에게 잡지 기사를 검색해 보라고 제안합니다.
train.csv,이 책들,"#Person1#: 도와드릴까요?
#Person2#: 이 책들을 대출하고 싶어요.
#Person1#: 도서관 카드 있으세요?
#Person2#: 여기 있어요.
#Person1#: 연체료가 있는 것 같네요.
#Person2#: 정말요?
#Person1#: 네, 맞아요.
#Person2#: 얼마나 내야 하나요?
#Person1#: 연체료로 24.50달러를 내셔야 해요.
#Person2#: 오늘은 그만큼 없어요.
#Person1#: 죄송하지만, 연체료를 내실 때까지 다른 책을 대출할 수 없어요.
#Person2#: 가능한 빨리 낼게요.","#Person1#은 #Person2#의 책 대출을 도와주고자 하나, 연체료를 먼저 납부해야 한다고 안내합니다. #Person2#는 연체료를 조속히 납부할 예정입니다."
train.csv,이 책들,"#Person1#: 도와드릴까요?
#Person2#: 이 책들 대출하려고요.
#Person1#: 도서관 카드를 보여주시겠어요?
#Person2#: 네, 여기요.
#Person1#: 연체료가 남아있네요.
#Person2#: 그래요?
#Person1#: 돈을 좀 내셔야 해요.
#Person2#: 정확히 얼마나 내야 하나요?
#Person1#: 24.50달러를 내야 해요.
#Person2#: 지금은 그걸 못 낼 것 같아요.
#Person1#: 그걸 내기 전에는 책을 대출할 수 없어요.
#Person2#: 낼게요. 걱정하지 마세요.",#Person2#는 연체료를 지불하기 전까지 책을 대출할 수 없습니다.
train.csv,이 수업,"#Person1#: 계속해! 할 수 있어! 넌 강하니까 포기하지 마! 
#Person2#: 이 운동 수업이 이렇게 힘들 줄은 몰랐어. 물 좀 마셔야겠어. 
#Person1#: 어, 뭐 하는 거야? 내가 쉬라고 안 했잖아! 여기에 살 빼러 온 거 맞지? 물 마신다고 건강해지는 건 아니야. 
#Person2#: 목말라! 물 없인 운동 못 하겠어. 이 수업 싫어. 혼자 운동하는 게 낫겠어. 
#Person1#: 더 열심히 해야지! 할 수 있어! 계속해! 느려지지 마! 
#Person2#: 나 이 수업 이제 다 한 것 같아. 너무 어려워. 나 가야겠어.","#Person1#은 #Person2#에게 계속 운동하라고 격려하지만, #Person2#는 수업이 너무 힘들다고 느끼고 혼자 운동하는 게 더 낫다고 생각합니다."
train.csv,이 수업,"#Person1#: 이 수학 강좌에 등록하고 싶어요.
#Person2#: 죄송하지만, 등록이 이미 마감됐습니다.
#Person1#: 마감이라고요? 직원이 수업 첫 주에는 언제든지 등록할 수 있다고 했어요.
#Person2#: 음, 그건 불가능합니다. 학생의 공식 계정은 이미 주 정부에 제출되었고, 예산도 그것을 기반으로 합니다. 대체 누가 그렇게 말했나요?
#Person1#: 세 주 전에 등록하려고 했을 때 여기 있던 어떤 여자분이 그렇게 말했어요. 추가 요금만 내면 된다고요.
#Person2#: 아마 그 사람은 시간제 직원일 겁니다. 제대로 교육받지 않았던 것 같네요. 그때 왜 등록 안 하셨나요?
#Person1#: 출생증명서가 필요하다고 해서요. 여기 있습니다.
#Person2#: 저런, 출생증명서를 요구할 이유가 없습니다. 우리는 거주지가 확인되면 됩니다. 이름과 주소가 적힌 전화 요금 청구서면 충분했을 텐데요.
#Person1#: 정말요? 주소 증명만 있으면 되는 거였나요.
#Person2#: 네, 그녀가 잘못된 정보를 준 게 맞습니다.
#Person1#: 하지만 불공평해요.
#Person2#: 문제는 이해하지만, 솔직히 아무도 도와드릴 수 있는 게 없을 것 같아요. 시스템에 갇히신 겁니다. 원하시면, 관리자와 이야기해 보세요. 도와주실 수 있다면 도와주실 거예요.
#Person1#: 알겠습니다.
#Person2#: 너무 기대하진 마세요.","#Person1#은 수학 강좌에 등록하고 싶지만, #Person2#는 등록 마감 소식을 전합니다. 이전에 듣지 못한 등록 가능 정보가 잘못된 것으로 확인되었고, 불공평함에도 불구하고 #Person2#는 시스템상 도울 방법이 없다고 설명합니다."
train.csv,이 수업,"#Person1#: 아, Mrs. Smith. 지금 시험 볼 수 있을까요? 방금 도착해서요. 
#Person2#: 무슨 말씀이세요? 시험은 10분 전에 끝났고, 당신은 시험을 보지 않았어요. 안타깝네요. 
#Person1#: 아, Mrs. Smith. 제발요, 이건 공평하지 않아요. 
#Person2#: 공평하지 않다니요. 다른 사람들은 다 있었는데요. 왜 수업에 안 왔나요? 
#Person1#: 아, 오늘 아침 버스가 제시간에 안 왔어요. 그래서요. 
#Person2#: 정말인가요? 당신 친구 Tony는 수업에 왔다고 하네요. 그리고 한 시간 전에 당신이 침대에 있었다고 들었어요. 
#Person1#: 네, 뭐 그게 사실일 수도 있지만, 저는 시험을 봐야 해요. 
#Person2#: 잠깐. 방금 저한테 거짓말했다고 깨닫지 못했나요? 
#Person1#: 음, Mrs. Smith, 들어보세요. 오늘 아침에 알람이 안 울려서 늦은 건 제 잘못이 아니에요. 
#Person2#: 그래서 또 알람 시계를 탓하는 건가요? 여기에 있어야 하는 건 당신 책임이에요. 지난번 수업 빠졌을 때도 똑같이 변명하지 않았나요? 
#Person1#: 하지만 Mrs. Smith, 제발요. 
#Person2#: 들어보세요. 우리 프로그램의 정책을 알고 있잖아요. 변명 없이 놓친 시험은... 그리고 거짓말은 확실히 변명도 없고, 그러면 시험에서 0점을 받을 거예요. 예외는 없어요. 
#Person1#: Mrs. Smith, 왜 저를 도와주고 싶지 않은 거예요? 저를 결코 도와주지 않잖아요. 제발, 정말 이 수업을 통과해야 해요. 
#Person2#: 아니요, 당신 말 좀 잘 들어보세요. 지금 당신이 스스로를 피해자로 만드는 거예요. 나쁜 결정을 내렸고 이제 그 결과를 받아들여야 해요. 기억하세요: 다른 사람을 탓할 때, 세 손가락은 자신을 가리킨다는 것을. 
#Person1#: 하지만 Mrs. Smith, 수업에서 점수를 못 받으면 장학금이 날아가요. 부모님이 정말 실망하실 거예요. 
#Person2#: 미안하지만 그건 제 문제가 아니에요. 제가 그걸 도와드릴 수 없고, 여기서 책임을 전가하려고 하지 마세요. 당신은 스스로 꼼짝 못하게 만든 거예요. 자신의 행동에 대해 책임을 회피하려 하지 말고 스스로 책임을 져야 해요. 당신이 제 수업에서 잘하지 못했지만, 나쁜 선택의 결과를 피하려는 노력에는 거의 A를 줘야 할 것 같네요. 
#Person1#: Mrs. Smith, Mrs. Smith. 
#Person2#: 들어보세요. 한 가지는 배우고 있어요. 
#Person1#: 뭐요? 
#Person2#: 제 이름이요. 
#Person1#: 아이고.","#Person1#은 시험을 보려고 했으나 이미 시험이 끝나 문제가 발생합니다. #Person1#은 버스 지연과 알람 시계를 탓하지만, Mrs. Smith는 그 변명이 거짓임을 알고 책임을 회피하지 말라고 경고합니다. 결국 Mrs. Smith는 #Person1#에게 자신의 선택에 대한 결과를 받아들이라고 조언합니다."
train.csv,그 시간,"#Person1#: 너 다음 학기에 수강할 과목 정했어?
#Person2#: 음, 나는 영어 전공이잖아. 그래서 내가 제대로 된 과목을 듣고 있는지 확인하려고 왔어.
#Person1#: 잘했어. 회의를 하는 게 좋은 생각인 것 같아. 우리 학과도 이런 미팅을 요구해야 해.
#Person2#: 나는 4년 안에 학위를 마치고 싶거든. 그래서 필수과목을 깜빡하고 놓치고 싶지 않아. 내 친구 중에 한 명은 대학에 1년 더 있어야 돼. 그녀는 최근에야 졸업하려면 들어야 할 과목이 있다는 걸 알게 됐거든.
#Person1#: 네, 그런 일도 있죠.
#Person2#: 내 1학년 성적표를 가져왔어. 여기 있어. 그리고 가을에 듣기로 한 과목 리스트도 여기 있어.
#Person1#: 좋아, 보자. 넌 이미 기초과목으로 6학점을 이수했네. 식물학 수업 하나랑 화학 수업 하나. 그리고 정치학까지. 그래서 9학점이야. 영어 작문 201은 들었니?
#Person2#: 아뇨, 필요 없어요. 고등학교 때 AP 영어를 들어서 작문 수업은 필요 없어요.
#Person1#: 잘했네. 다음 학기에 18세기 시 수업을 듣는구나. 그리고 현대 소설 수업이랑. 아직 셰익스피어 수업은 안 들었지?
#Person2#: 응, 나중에 들으려고 했어.
#Person1#: 사실, 셰익스피어 수업은 빨리 듣는 걸 추천해.
#Person2#: 음, 18세기 시 수업을 빼고 셰익스피어 수업을 들어야겠네. 그 수업이 언제 있는지 봐야겠어.
#Person1#: 시간표 볼게. 셰익스피어 수업은 월요일, 수요일, 금요일 11시에 있어.
#Person2#: 그때 들을 수 있어. 그 시간대가 비어 있어.
#Person1#: 잘됐네. 추천할게. 셰익스피어는 굉장히 중요한 수업이니까 학생들이 최대한 빨리 듣기를 원해. 그리고 프리드먼 교수님이 아주 훌륭한 선생님이야.
#Person2#: 그럼 그거 들어야겠네.
#Person1#: 그럼, 리사, 왜 영어 전공을 하기로 했어?
#Person2#: 나중에 영어 교수가 되고 싶어. 문학 공부하는 거 정말 좋아하고, 나도 가르치고 싶어.
#Person1#: 정말? 멋진데!
#Person2#: 그래서 4년 안에 학사 학위를 마치려고 하는 거야. 앞으로 학교를 오래 다닐 거라는 걸 아니까. 최대한 빨리 석사와 박사 과정을 시작하고 싶어.","#Person2#는 4년 내 학위 취득을 위해 필수 과목을 계획적으로 수강해야 합니다. #Person1#은 #Person2#에게 셰익스피어 수업이 중요하다고 조언하며, #Person2#는 18세기 시 수업 대신 셰익스피어 수업을 듣기로 합니다. #Person2#는 영어 교수가 되고 싶어 영어 전공을 선택했다고 설명합니다."
train.csv,그 시간,"#Person1#: 우리 투자자들과 함께하는 점심 회의는 식당에 예약을 해야 하나요, 아니면 그냥 가면 될까요?
#Person2#: 보통 점심때는 예약하지 않아도 되는데, 그냥 가도 된다고 하죠. 하지만 안전하게 반 시간 전인 열두 시 반에 예약해 놓을게요. 그 시간 괜찮으세요?
#Person1#: 저는 열두 시에 식당에서 만날 약속을 해뒀어요. 예약을 조금 더 일찍 할 수 있을까요? 일찍 시작하면 좀 더 여유로운 점심 시간을 가질 수 있잖아요.
#Person2#: 투자자들한테 풀코스 요리라도 대접하시려는 건가요?
#Person1#: 네, 에피타이저로 시작하고, 이어서 스프와 샐러드 코스를 먹고, 메인 메뉴로 프라임 립이나 치킨 꼬르동 블루를 먹고, 맛있는 디저트로 마무리할 계획이에요.
#Person2#: 한낮에 먹기엔 좀 무거운 메뉴 같지 않아요?
#Person1#: 알코올만 피하면 괜찮을 거예요.
#Person2#: 프라임 립과 치킨을 선택했으니, 채식하는 사람이 없기를 바래야겠네요.
#Person1#: 특별한 식단이 필요하면 준비할 수 있어요. 어차피 회사에서 비용을 지불하는 거니까요.",#Person1#과 #Person2#는 투자자들과의 점심 회의에 대해 이야기하고 있습니다. #Person1#은 #Person2#에게 열두 시로 예약을 요청하며 투자자들에게 풀코스 요리를 대접할 계획입니다. #Person2#는 채식주의자도 있을 수 있음을 상기시킵니다.
train.csv,그 시간,"#Person1#: 아파트 관리자를 좀 만날 수 있을까요?
#Person2#: 제가 아파트 관리자입니다. 어떻게 도와드릴까요?
#Person1#: 메인 스트리트에 있는 아파트가 아직 임대 중인지 알고 싶어요.
#Person2#: 아직 임대하지 않았어요. 보러 가시겠어요?
#Person1#: 네, 보고 싶습니다.
#Person2#: 오늘 오후 6시는 어떠세요?
#Person1#: 그 시간 괜찮습니다.
#Person2#: 좋습니다. 6시에 만나요. 길 안내가 필요하세요?
#Person1#: 아니요, 괜찮아요. 출근길에 그곳을 지나니까요.
#Person2#: 마음에 드시면 신청서를 작성하시면 됩니다.
#Person1#: 좋은 생각이네요. 제가 따로 가져가야 할 게 있나요?
#Person2#: 아닙니다. 운전면허증만 보여주시면 됩니다.","#Person1#이 메인 스트리트 아파트를 보기 위해 아파트 관리자와 통화하여 오후 6시에 만나기로 했으며, #Person1#은 운전면허증을 가져와야 합니다."
train.csv,그 부분,"#Person1#: 그러니까 우리가 해야 할 일은 제시간에 끝내는 거야. 
#Person2#: 미안해요, 톰. 방금 말씀하신 부분 다시 말씀해 주시겠어요? 우리가 그 부분을 못 들었어요. 
#Person1#: 아, 알겠어요. 제가 말한 건 제시간에 끝내야 한다는 거예요. 
#Person2#: 미안해요, 톰. 저희 쪽에서 듣기 어렵네요. 좀 많이 끊기는데요. 저희 말 들리세요? 
#Person1#: 여보세요? 
#Person2#: 여보세요? 
#Person1#: 제 말 들리세요? 아마도 잘 안 들리겠죠. 여보세요? 저희 말 안 들리시나 봐요. 
#Person2#: 톰, 제 말 들리시면요, 연결이 끊어진 것 같네요. 문제가 있는 것 같아요. 다시 시도해볼게요. 저희가 전화하겠습니다. 
#Person1#: 네, 알겠습니다. 기다리고 있을게요.","Tom은 #Person2#에게 일정 내에 업무를 완료하라고 지시하지만, 전화 연결 문제로 소통에 어려움을 겪습니다."
train.csv,그 부분,"#Person1#: 컴퓨터 관련 일을 해본 경험이 있으신가요?
#Person2#: 네, 3년 동안 데이터 입력 업무를 했습니다.
#Person1#: 어떤 소프트웨어를 사용할 수 있나요?
#Person2#: 윈도우와 도스를 다룰 줄 알고, 자바와 C 프로그래밍 언어에도 꽤 익숙해요.
#Person1#: 다른 컴퓨터 관련 자격증이 있나요?
#Person2#: ACRE 자격증 2급을 가지고 있습니다.
#Person1#: 관리 정보를 처리할 때 PC를 사용할 줄 아시나요?
#Person2#: 죄송하지만, 그 부분은 익숙하지 않아요. 하지만 빨리 배울 수 있을 거라고 확신합니다. 제가 이해력이 빠른 편이라 어떤 문제든 해결할 수 있을 겁니다.","#Person1#은 데이터 입력 업무를 3년 동안 했던 #Person2#를 인터뷰하고 있습니다. #Person2#는 다양한 소프트웨어와 프로그래밍 언어에 익숙하며, 컴퓨터 관련 자격증도 가지고 있고 빠르게 새로운 업무를 배울 수 있다고 답변합니다."
train.csv,그 부분,"#Person1#: 우리 동물원에 조금 더 지원해 주실 수 있나요?
#Person2#: 죄송하지만, 지방 정부에서는 더 이상 동물원에 지원할 돈이 없어요.
#Person1#: 하지만 조만간 해결책을 찾지 않으면 문을 닫아야 해요. 여기는 도시의 명소이자 관광지였잖아요.
#Person2#: 그렇죠, 하지만 문제는 충분한 관광객을 끌어들이지 못하고 있다는 거예요. 다른 방법으로 자금을 찾아야 할 거예요.
#Person1#: 동시에 여기는 동물 보호에도 중요한 장소예요. 여기 있는 동물 중 일부는 멸종 위기종이에요. 만약 이 동물원이 없었다면, 이 동물들은 살지 못했을 거예요.
#Person2#: 그 부분은 이해해요, 하지만 다른 방법을 찾아봐야 해요. 동물원을 홍보하는 건 어때요? 예를 들면 신문이나 라디오 광고요.
#Person1#: 하지만 자금이 없으면 광고를 할 수가 없잖아요.
#Person2#: 음, 다른 방법도 시도해보는 게 좋겠어요. 예를 들어 기업에 후원을 받아보는 건 어떨까요?
#Person1#: 사실 그건 괜찮은 생각 같아요. 맞는 말일지도 몰라요.
#Person2#: 제가 연락해볼 만한 기업 대표 몇 분을 알고 있어요.","#Person1#은 동물원 지원을 위해 #Person2#에게 더 많은 지원을 요청하지만 정부 지원금이 부족하다는 답변을 받습니다. #Person2#는 기업에서 후원을 받는 등의 대안을 제안하며, 연락할 수 있는 기업 대표들을 알고 있다고 합니다."
train.csv,그 여자,"#Person1#: 예전에 네가 맥주 싸다고 해서 중국 좋아한다고 했던 거 기억나. 
#Person2#: 응, 진짜 싸. Carlsborg가 1달러도 안 해. 
#Person1#: 왜 술 마셔? 술 마시면 뭐가 좋아? 
#Person2#: 멋있잖아. 
#Person1#: 에이, 그냥 따라 하는 건 미성숙하다는 거 모르는 것 같은데. 
#Person2#: Mary, 그게 그냥 따른다는 건 아니야. 중요한 건 내가 술 마시는 걸 즐긴다는 거야. 일을 마치면 진짜 지치잖아. 좀 쉬어야지. TV만 켜 놓고 보는 것보다는 퇴근 후 시간을 더 재미있게 보내야지. 
#Person1#: 그래서? 술 마시면서? 
#Person2#: 술 마시는 것도 그중 하나야. 친구들이랑 모여서 노는 거지. 마시고 얘기하고. 더 마시다 보면 더 많이 얘기하게 되고 자연스럽게 풀리거든. 
#Person1#: 언제부터 술 마시기 시작했어? 
#Person2#: 오래 전이야. 처음으로 여자들 꼬시러 바에 갔을 때, 가장 예쁜 여자가 콜라를 마시고 있었어. 그래서 다가가서 '술 한 잔 살까?'라고 했지. 
#Person1#: 그리고 나서? 
#Person2#: 그 여자랑 얘기 나누고 번호를 땄어. 그런 거 알잖아? 무슨 말할지 모를 때는, 그냥 마셔. 
#Person1#: 그래서 매일 취해 있는 거야?",#Person1#은 #Person2#에게 술 마시는 이유와 첫 술 경험에 대해 이야기합니다. #Person2#는 술이 멋있고 편안하다고 말합니다.
train.csv,그 여자,"#Person1#: Frank가 결혼한다니 믿을 수 있어? 
#Person2#: 정말? 
#Person1#: 응, 그 여자를 정말 사랑한대. 
#Person2#: 누구랑 결혼해? 
#Person1#: 스페인 여행에서 만난 여자랑 결혼한대. 내 생각엔. 
#Person2#: 결혼 날짜는 정해졌어? 
#Person1#: 아직 아니래.",#Person1#은 Frank가 스페인 여행에서 만난 여자와 결혼할 예정이라고 #Person2#에게 말한다.
train.csv,그 여자,"#Person1#: Peter가 왜 그래? 표정이 안 좋아 보여서 걱정되네.
#Person2#: 여자친구가 헤어지자고 해서 많이 힘들어하고 있어.
#Person1#: 참 안타깝네. 그 여자 매력적이라고 다른 남자들한테 자주 관심 받는다던데.
#Person2#: 사랑은 맹목적이라는 말이 딱 맞아.",#Person1#과 #Person2#는 Peter가 여자친구와 헤어져 힘들어하는 상황에 대해 이야기합니다.
train.csv,이 가게,"#Person1#: 안녕하세요, 점심 먹으러 어디로 갈지 추천해줄 수 있나요?
#Person2#: 물론이죠! 어떤 종류의 음식을 찾고 계세요?
#Person1#: 피자나 이탈리아 음식이 좋을 것 같아요.
#Person2#: 딱 좋은 곳을 알고 있어요!
#Person1#: 정말요? 어디인가요?
#Person2#: 저 왼쪽 마지막 건물 지나면 있어요. 제가 같이 가드릴까요?
#Person1#: 그렇다면 정말 좋겠어요.
#Person2#: 같이 가게 되어 기뻐요. 즐거울 거예요!","#Person1#가 #Person2#에게 피자나 이탈리아 음식을 추천해달라고 요청하였고, #Person2#는 자신이 알고 있는 장소로 함께 가자고 제안합니다."
train.csv,이 가게,"#Person1#: 이 가게 어떻게 생각해? 큰 도시에만 지점이 있는 고급 가게라고 들었어.
#Person2#: 나 이 가게 좋아해. 하나 문제가 있다면 너무 비싸다는 거야.
#Person1#: 걱정 마. 네 생일에 새 드레스 사주려고 쇼핑하러 가기로 했어.
#Person2#: 정말? 너 쇼핑 싫어하는 줄 알았는데?
#Person1#: 맞아, 그래서 이 선물 감사히 받아야 해!
#Person2#: 물론이지. 정말 고마워. 들어가서 몇 개 입어보자.
#Person1#: 이 빨간 드레스 어때? 너한테 정말 잘 어울릴 것 같아.
#Person2#: 완전 예쁘다! 8 사이즈도 있나 봐봐.
#Person1#: 여기 있어. 평소 같으면 엄청 비쌀 텐데, 오늘은 특별 할인 중이야.
#Person2#: 이 색상은 나한테 잘 안 어울리는 것 같아. 같은 드레스 흰색으로도 있나 봐줄래?
#Person1#: 내가 찾아볼게. 음... 파란색, 초록색, 분홍색, 검정색... 그리고 흰색 있다. 여기 있어.
#Person2#: 이거 완벽해! 너는 어떻게 생각해?
#Person1#: 네가 환상적으로 보여. 생일 축하해!
#Person2#: 정말 운이 좋아. 이런 기회는 흔치 않아! 고마워, 자기야!",#Person1#과 #Person2#가 쇼핑을 하고 있다. #Person1#은 #Person2#의 생일 선물로 고급 매장에서 환상적인 흰색 드레스를 산다.
train.csv,이 가게,"#Person1#: 할인 중인 신선한 농산물을 찾고 있어요.
#Person2#: 음, 방금 망고가 들어왔어요.
#Person1#: 망고가 뭐예요?
#Person2#: 큰 씨가 들어있는 과일이에요.
#Person1#: 씨는 먹을 수 있나요?
#Person2#: 아니요, 껍질을 벗기고 씨는 버리셔야 해요.
#Person1#: 얼마인가요?
#Person2#: 할인 가격으로 하나에 1달러입니다.
#Person1#: 망고는 어떤 맛인가요?
#Person2#: 시트러스 과일 같은 맛이에요.
#Person1#: 어떻게 익었는지 알 수 있나요?
#Person2#: 딱딱한 상태로 사셔서 며칠 후에 부드러워질 때까지 기다리시면 됩니다.
#Person1#: 어디에서 왔나요?
#Person2#: 이 가게의 망고는 대부분 멕시코에서 왔습니다.","#Person1#이 할인 중인 신선한 농산물을 찾고 있으며, #Person2#가 망고를 추천하고 맛과 익는 방법에 대해 설명합니다."
train.csv,이 근처,"#Person1#: 어떻게 아파트 찾았어?
#Person2#: 학교 게시판에서 주변 주택 정보 확인할 수 있어.
#Person1#: 룸메이트가 필요하면 어떻게 해?
#Person2#: 룸메이트 구해주는 웹사이트들 있어.
#Person1#: 이 근처 아파트는 가격이 어떻게 돼?
#Person2#: 원하는 거에 따라 다르지. 원룸 필요해, 아니면 투룸 필요해?
#Person1#: 난 그냥 원룸만 필요해.
#Person2#: 그럼 한 달에 대략 1,200달러 정도 할 거야.
#Person1#: 아파트 보러 갈 때 같이 가줄래?
#Person2#: 응, 같이 아파트 보러 갈게.",#Person2#는 #Person1#에게 주택 정보를 위해 학교 게시판과 웹사이트를 확인하라고 조언합니다. 이후 #Person1#은 #Person2#에게 아파트를 보러 같이 가자고 요청합니다.
train.csv,이 근처,"#Person1#: 이 시설 정말 좋지 않아? 
#Person2#: 응, 작년보다 훨씬 나아졌어. 이번에는 잘 해놨네. 
#Person1#: 우리 부스가 1층에 있어서 다행이야. 더 많은 사람들이 우리 전시를 볼 수 있을 거야. 
#Person2#: 누군가가 우리를 찾으려면 이 층 계획도를 보면 돼. 모든 회사 부스 위치가 나와 있어. 
#Person1#: 그거 좀 보여줘. 나 입장할 때 못 받았거든. 
#Person2#: 정말? 입장권 받을 때 안 줬어? 
#Person1#: 응, 안 줬어. 
#Person2#: 이상하네. 
#Person1#: 이 근처에서 점심 먹으려면 어디로 가야 해? 
#Person2#: 배 고파? 
#Person1#: 심하진 않지만, 곧 고파질 거 같아. 
#Person2#: 길 건너편에 갔어. 호텔 옆에 꽤 괜찮은 중국집이 있어. 
#Person1#: 이 층 계획도에서 Cortex가 안 보여. 여기 부스 없는 거야? 
#Person2#: 있을 텐데. 잠깐만, 찾아볼게. 여기 있네, Cortex. 2층에 있어, Roll 부스 옆에. 
#Person1#: 아, 그럼 그들한테 불편하겠네. 
#Person2#: 누구? Cortex? 
#Person1#: 응. Cortex가 Rolly에서 Darren McDowell을 뺏어갔거든. 아마도 Darren도 여기 있을 걸. 그럼 전시 기간 내내 옛 동료들 옆에 서 있어야 할 거야. 
#Person2#: Darren을 만나본 적은 없지만, 맞아. 불편할 수 있겠어. 
#Person1#: 부스를 예약할 때 누구랑 이웃할지 잘 확인해야겠어. 그렇지 않아? 
#Person2#: 응, 그럴지도. 만약 네가 Darren McDowell이라면, 확인하는 게 좋겠어. 
#Person1#: 맞아. 그럼 난 점심 먹으러 갈게. 같이 갈래? 
#Person2#: 아니, 난 부스에 있을게. 아까 먹었어. 중국집 갈 거야? 
#Person1#: 글쎄, 둘러볼게.","#Person1#과 #Person2#는 시설이 좋아졌다고 생각하며, 부스 위치가 Darren McDowell에게 불편할 수 있다고 논의합니다. #Person1#은 점심을 먹으러 갈 계획이지만 #Person2#는 이미 식사했기에 부스에 남을 예정입니다."
